0;0;0;91
0;0;0;85
0;0;0;80
0;0;0;79
0;0;0;76
0;0.609090909090909;1;75
0;0;0;74
0;0;0;73
0;0;0;72
0;0;0;70
0;0;0;69
0;0;0;68
1;1;1;65
0;0;0;64
0;0;0;63
0;0;0;61
0;0;0;60
0;0;0;58
0;0;0;56
1;1;1;54
0;0;0;53
0;0;0;52
0;0;0;50
0;0;0;49
0;0;0;48
0;0;0;47
1;1;1;46
0;0;0;45
0;0;0;44
1;1;1;43
1;1;1;42
0;0;0;41
0;0;0;40
1;1;1;39
0;0;0;37
1;1;1;36
1;1;1;35
3;3;3;34
0;0;0;33
0;0;0;32
1;1;1;31
4;4;4;30
1;1;1;29
1;1;1;28
7;7;7;27
2;2;2;26
3;3;3;25
4;4;4;24
6;6;6;23
4;4;4;22
7;7;7;21
7;7;7;20
9;9;9;19
8;8;8;18
2;2;2;17
9;9;9;16
9;9;9;15
2;9.54545454545455;21;15
14;14;14;14
17;17;17;14
13;13;13;13
7;7;7;13
15;15;15;13
14;14;14;13
4;13.0363636363636;25;13
9;18.2090909090909;26;13
7;15.2818181818182;25;13
6;14.6909090909091;27;13
7;16.2;33;13
8;17.8363636363636;31;13
6;14.6090909090909;28;13
5;16.0545454545455;24;13
7;18.1727272727273;27;13
4;13.6909090909091;25;13
10;16.7454545454545;27;13
8;15.5454545454545;25;13
10;17.3818181818182;22;13
5;14.9727
