0;4.92727272727273;6;90
0;3.89090909090909;5;88
0;5.71818181818182;7;83
0;4.25454545454545;5;81
0;4.2;5;80
0;8.25454545454545;10;77
0;6.49090909090909;8;73
0;5.73636363636364;7;69
1;5.13636363636364;6;68
1;2.76363636363636;3;66
2;7.04545454545455;8;63
4;7.30909090909091;8;62
3;8.52727272727273;10;61
0;7.35454545454545;9;60
0;3.52727272727273;4;58
4;8.27272727272727;10;57
0;3.86363636363636;5;54
2;4.38181818181818;5;53
0;6.53636363636364;9;52
1;3.33636363636364;4;51
0;8.43636363636364;10;50
2;7.16363636363636;9;49
4;8.7;10;48
0;5.94545454545455;8;47
0;8.57272727272727;11;45
0;6.73636363636364;8;44
1;7.10909090909091;9;43
1;7.41818181818182;9;41
1;5.6;7;38
1;8.13636363636364;9;37
1;13.6272727272727;17;36
0;9.49090909090909;11;35
4;11.9454545454545;14;34
1;14.9363636363636;19;33
0;9.17272727272727;12;32
1;13.3272727272727;16;31
4;22.9181818181818;30;30
5;12.0818181818182;14;29
0;6.54545454545455;9;28
3;12.5818181818182;15;27
2;9.81818181818182;13;26
3;9.26363636363636;14;25
9;17.7818181818182;22;24
4;15.3818181818182;19;23
3;15.7363636363636;19;23
12;17.3272727272727;19;22
8;15.4454545454545;17;21
5;15.0909090909091;18;21
9;19.9363636363636;29;20
6;23.2181818181818;29;20
3;21.8636363636364;29;20
5;21.3636363636364;29;20
8;25.0727272727273;29;20
8;19.1454545454545;22;19
8;19.6454545454545;24;19
10;21.3090909090909;24;19
7;20.1181818181818;24;19
4;21.0636363636364;25;19
6;21.4818181818182;25;19
11;23.5;27;19
9;22.7909090909091;27;19
5;23.9636363636364;28;18
11;25.4363636363636;29;18
8;25.5909090909091;29;18
9;24.2272727272727;29;18
11;25.6181818181818;29;18
10;26.5818181818182;29;18
6;23.8818181818182;29;18
7;24.0363636363636;29;18
2;24.7272727272727;29;18
5;24.8;29;18
5;22.6818181818182;29;18
8;23.4272727272727;29;18
7;24.6636363636364;29;18
7;27.8363636363636;33;18
9;29;33;18
1;26.4181818181818;33;18
8;27.7;33;18
6;24.3454545454545;33;18
5;23.7636363636364;33;18
3;26.1818181818182;33;18
11;27.5090909090909;33;18
7;25.5727272727273;33;1
